"sim_number","generation","diameter","strain"
132,89,15,"Grande"
132,90,17,"Grande"
132,91,17,"Grande"
132,92,16,"Grande"
132,93,16,"Grande"
132,94,16,"Grande"
132,95,16,"Grande"
132,96,16,"Grande"
132,97,15,"Grande"
132,98,16,"Grande"
132,99,15,"Grande"
132,100,17,"Grande"
132,101,17,"Grande"
133,0,15,"Grande"
133,1,15,"Grande"
133,2,15,"Grande"
133,3,15,"Grande"
133,4,16,"Grande"
133,5,16,"Grande"
133,6,14,"Grande"
133,7,17,"Grande"
133,8,16,"Grande"
133,9,16,"Grande"
133,10,16,"Grande"
133,11,16,"Grande"
133,12,15,"Grande"
133,13,16,"Grande"
133,14,16,"Grande"
133,15,15,"Grande"
133,16,16,"Grande"
133,17,16,"Grande"
133,18,15,"Grande"
133,19,15,"Grande"
133,20,17,"Grande"
133,21,17,"Grande"
133,22,17,"Grande"
133,23,15,"Grande"
133,24,17,"Grande"
133,25,17,"Grande"
133,26,16,"Grande"
133,27,16,"Grande"
133,28,16,"Grande"
133,29,16,"Grande"
133,30,17,"Grande"
133,31,15,"Grande"
133,32,16,"Grande"
133,33,16,"Grande"
133,34,15,"Grande"
133,35,16,"Grande"
133,36,17,"Grande"
133,37,16,"Grande"
133,38,16,"Grande"
133,39,16,"Grande"
133,40,17,"Grande"
133,41,15,"Grande"
133,42,16,"Grande"
133,43,15,"Grande"
133,44,14,"Grande"
133,45,15,"Grande"
133,46,15,"Grande"
133,47,15,"Grande"
133,48,15,"Grande"
133,49,16,"Grande"
133,50,15,"Grande"
133,51,17,"Grande"
133,52,16,"Grande"
133,53,16,"Grande"
133,54,16,"Grande"
133,55,16,"Grande"
133,56,17,"Grande"
133,57,15,"Grande"
133,58,16,"Grande"
133,59,17,"Grande"
133,60,16,"Grande"
133,61,15,"Grande"
133,62,15,"Grande"
133,63,15,"Grande"
133,64,16,"Grande"
133,65,16,"Grande"
133,66,15,"Grande"
133,67,15,"Grande"
133,68,16,"Grande"
133,69,15,"Grande"
133,70,16,"Grande"
133,71,15,"Grande"
133,72,15,"Grande"
133,73,14,"Grande"
133,74,15,"Grande"
133,75,15,"Grande"
133,76,16,"Grande"
133,77,14,"Grande"
133,78,16,"Grande"
133,79,15,"Grande"
133,80,16,"Grande"
133,81,16,"Grande"
133,82,15,"Grande"
133,83,15,"Grande"
133,84,15,"Grande"
133,85,15,"Grande"
133,86,15,"Grande"
133,87,16,"Grande"
133,88,17,"Grande"
133,89,16,"Grande"
133,90,16,"Grande"
133,91,15,"Grande"
133,92,17,"Grande"
133,93,16,"Grande"
133,94,15,"Grande"
133,95,15,"Grande"
133,96,15,"Grande"
133,97,14,"Grande"
133,98,15,"Grande"
133,99,15,"Grande"
133,100,15,"Grande"
133,101,16,"Grande"
134,0,15,"Grande"
134,1,14,"Grande"
134,2,14,"Grande"
134,3,15,"Grande"
134,4,15,"Grande"
134,5,15,"Grande"
134,6,15,"Grande"
134,7,16,"Grande"
134,8,16,"Grande"
134,9,17,"Grande"
134,10,17,"Grande"
134,11,16,"Grande"
134,12,17,"Grande"
134,13,17,"Grande"
134,14,16,"Grande"
134,15,16,"Grande"
134,16,16,"Grande"
134,17,16,"Grande"
134,18,14,"Grande"
134,19,15,"Grande"
134,20,15,"Grande"
134,21,16,"Grande"
134,22,16,"Grande"
134,23,17,"Grande"
134,24,16,"Grande"
134,25,15,"Grande"
134,26,17,"Grande"
134,27,16,"Grande"
134,28,15,"Grande"
134,29,16,"Grande"
134,30,15,"Grande"
134,31,15,"Grande"
134,32,15,"Grande"
134,33,16,"Grande"
134,34,17,"Grande"
134,35,16,"Grande"
134,36,16,"Grande"
134,37,16,"Grande"
134,38,15,"Grande"
134,39,15,"Grande"
134,40,15,"Grande"
134,41,16,"Grande"
134,42,16,"Grande"
134,43,15,"Grande"
134,44,17,"Grande"
134,45,15,"Grande"
134,46,16,"Grande"
134,47,14,"Grande"
134,48,15,"Grande"
134,49,15,"Grande"
134,50,15,"Grande"
134,51,16,"Grande"
134,52,17,"Grande"
134,53,15,"Grande"
134,54,16,"Grande"
134,55,16,"Grande"
134,56,16,"Grande"
134,57,17,"Grande"
134,58,16,"Grande"
134,59,16,"Grande"
134,60,17,"Grande"
134,61,16,"Grande"
134,62,15,"Grande"
134,63,17,"Grande"
134,64,17,"Grande"
134,65,16,"Grande"
134,66,15,"Grande"
134,67,15,"Grande"
134,68,16,"Grande"
134,69,15,"Grande"
134,70,17,"Grande"
134,71,16,"Grande"
134,72,14,"Grande"
134,73,17,"Grande"
134,74,16,"Grande"
134,75,16,"Grande"
134,76,15,"Grande"
134,77,15,"Grande"
134,78,16,"Grande"
134,79,14,"Grande"
134,80,15,"Grande"
134,81,16,"Grande"
134,82,16,"Grande"
134,83,15,"Grande"
134,84,15,"Grande"
134,85,15,"Grande"
134,86,15,"Grande"
134,87,16,"Grande"
134,88,16,"Grande"
134,89,16,"Grande"
134,90,15,"Grande"
134,91,15,"Grande"
134,92,16,"Grande"
134,93,14,"Grande"
134,94,16,"Grande"
134,95,17,"Grande"
134,96,16,"Grande"
134,97,16,"Grande"
134,98,15,"Grande"
134,99,15,"Grande"
134,100,15,"Grande"
134,101,15,"Grande"
135,0,15,"Grande"
135,1,15,"Grande"
135,2,16,"Grande"
135,3,15,"Grande"
135,4,15,"Grande"
135,5,15,"Grande"
135,6,17,"Grande"
135,7,17,"Grande"
135,8,15,"Grande"
135,9,17,"Grande"
135,10,17,"Grande"
135,11,14,"Grande"
135,12,15,"Grande"
135,13,17,"Grande"
135,14,16,"Grande"
135,15,16,"Grande"
135,16,16,"Grande"
135,17,16,"Grande"
135,18,17,"Grande"
135,19,16,"Grande"
135,20,15,"Grande"
135,21,15,"Grande"
135,22,15,"Grande"
135,23,14,"Grande"
135,24,14,"Grande"
135,25,14,"Grande"
135,26,15,"Grande"
135,27,16,"Grande"
135,28,16,"Grande"
135,29,16,"Grande"
135,30,15,"Grande"
135,31,16,"Grande"
135,32,15,"Grande"
135,33,17,"Grande"
135,34,16,"Grande"
135,35,15,"Grande"
135,36,15,"Grande"
135,37,15,"Grande"
135,38,15,"Grande"
135,39,16,"Grande"
135,40,16,"Grande"
135,41,15,"Grande"
135,42,15,"Grande"
135,43,15,"Grande"
135,44,15,"Grande"
135,45,15,"Grande"
135,46,15,"Grande"
135,47,16,"Grande"
135,48,16,"Grande"
135,49,16,"Grande"
135,50,16,"Grande"
135,51,16,"Grande"
135,52,16,"Grande"
135,53,17,"Grande"
135,54,15,"Grande"
135,55,15,"Grande"
135,56,15,"Grande"
135,57,14,"Grande"
135,58,16,"Grande"
135,59,15,"Grande"
135,60,17,"Grande"
135,61,16,"Grande"
135,62,16,"Grande"
135,63,15,"Grande"
135,64,16,"Grande"
135,65,16,"Grande"
135,66,17,"Grande"
135,67,17,"Grande"
135,68,17,"Grande"
135,69,17,"Grande"
135,70,16,"Grande"
135,71,15,"Grande"
135,72,15,"Grande"
135,73,16,"Grande"
135,74,15,"Grande"
135,75,17,"Grande"
135,76,15,"Grande"
135,77,16,"Grande"
135,78,17,"Grande"
135,79,16,"Grande"
135,80,15,"Grande"
135,81,15,"Grande"
135,82,15,"Grande"
135,83,17,"Grande"
135,84,15,"Grande"
135,85,16,"Grande"
135,86,13,"Grande"
135,87,14,"Grande"
135,88,16,"Grande"
135,89,16,"Grande"
135,90,16,"Grande"
135,91,17,"Grande"
135,92,16,"Grande"
135,93,17,"Grande"
135,94,16,"Grande"
135,95,15,"Grande"
135,96,14,"Grande"
135,97,14,"Grande"
135,98,16,"Grande"
135,99,15,"Grande"
135,100,14,"Grande"
135,101,15,"Grande"
136,0,15,"Grande"
136,1,15,"Grande"
136,2,15,"Grande"
136,3,15,"Grande"
136,4,15,"Grande"
136,5,16,"Grande"
136,6,16,"Grande"
136,7,15,"Grande"
136,8,15,"Grande"
136,9,15,"Grande"
136,10,15,"Grande"
136,11,15,"Grande"
136,12,15,"Grande"
136,13,17,"Grande"
136,14,16,"Grande"
136,15,17,"Grande"
136,16,17,"Grande"
136,17,16,"Grande"
136,18,16,"Grande"
136,19,14,"Grande"
136,20,15,"Grande"
136,21,16,"Grande"
136,22,17,"Grande"
136,23,17,"Grande"
136,24,17,"Grande"
136,25,16,"Grande"
136,26,16,"Grande"
136,27,15,"Grande"
136,28,15,"Grande"
136,29,16,"Grande"
136,30,15,"Grande"
136,31,16,"Grande"
136,32,15,"Grande"
136,33,15,"Grande"
136,34,15,"Grande"
136,35,16,"Grande"
136,36,17,"Grande"
136,37,17,"Grande"
136,38,17,"Grande"
136,39,17,"Grande"
136,40,15,"Grande"
136,41,15,"Grande"
136,42,16,"Grande"
136,43,17,"Grande"
136,44,15,"Grande"
136,45,15,"Grande"
136,46,16,"Grande"
136,47,16,"Grande"
136,48,16,"Grande"
136,49,16,"Grande"
136,50,16,"Grande"
136,51,17,"Grande"
136,52,15,"Grande"
136,53,16,"Grande"
136,54,16,"Grande"
136,55,15,"Grande"
136,56,17,"Grande"
136,57,16,"Grande"
136,58,15,"Grande"
136,59,17,"Grande"
136,60,17,"Grande"
136,61,16,"Grande"
136,62,15,"Grande"
136,63,15,"Grande"
136,64,14,"Grande"
136,65,15,"Grande"
136,66,15,"Grande"
136,67,15,"Grande"
136,68,15,"Grande"
136,69,16,"Grande"
136,70,17,"Grande"
136,71,16,"Grande"
136,72,16,"Grande"
136,73,15,"Grande"
136,74,15,"Grande"
136,75,14,"Grande"
136,76,15,"Grande"
136,77,17,"Grande"
136,78,15,"Grande"
136,79,15,"Grande"
136,80,15,"Grande"
136,81,16,"Grande"
136,82,15,"Grande"
136,83,15,"Grande"
136,84,15,"Grande"
136,85,15,"Grande"
136,86,15,"Grande"
136,87,14,"Grande"
136,88,16,"Grande"
136,89,16,"Grande"
136,90,15,"Grande"
136,91,15,"Grande"
136,92,16,"Grande"
136,93,15,"Grande"
136,94,15,"Grande"
136,95,15,"Grande"
136,96,14,"Grande"
136,97,15,"Grande"
136,98,15,"Grande"
136,99,15,"Grande"
136,100,16,"Grande"
136,101,15,"Grande"
137,0,15,"Grande"
137,1,15,"Grande"
137,2,16,"Grande"
137,3,15,"Grande"
137,4,15,"Grande"
137,5,15,"Grande"
137,6,15,"Grande"
137,7,16,"Grande"
137,8,16,"Grande"
137,9,15,"Grande"
137,10,15,"Grande"
137,11,15,"Grande"
137,12,15,"Grande"
137,13,15,"Grande"
137,14,15,"Grande"
137,15,17,"Grande"
137,16,16,"Grande"
137,17,16,"Grande"
137,18,16,"Grande"
137,19,15,"Grande"
137,20,15,"Grande"
137,21,15,"Grande"
137,22,14,"Grande"
137,23,14,"Grande"
137,24,15,"Grande"
137,25,13,"Grande"
137,26,15,"Grande"
137,27,15,"Grande"
137,28,16,"Grande"
137,29,17,"Grande"
137,30,16,"Grande"
137,31,16,"Grande"
137,32,16,"Grande"
137,33,17,"Grande"
137,34,17,"Grande"
137,35,15,"Grande"
137,36,16,"Grande"
137,37,16,"Grande"
137,38,15,"Grande"
137,39,16,"Grande"
137,40,17,"Grande"
137,41,16,"Grande"
137,42,16,"Grande"
137,43,15,"Grande"
137,44,15,"Grande"
137,45,14,"Grande"
137,46,16,"Grande"
137,47,15,"Grande"
137,48,16,"Grande"
137,49,14,"Grande"
137,50,16,"Grande"
137,51,18,"Grande"
137,52,16,"Grande"
137,53,16,"Grande"
137,54,17,"Grande"
137,55,14,"Grande"
137,56,15,"Grande"
137,57,15,"Grande"
137,58,15,"Grande"
137,59,15,"Grande"
137,60,15,"Grande"
137,61,15,"Grande"
137,62,16,"Grande"
137,63,17,"Grande"
137,64,17,"Grande"
137,65,16,"Grande"
137,66,15,"Grande"
137,67,15,"Grande"
137,68,15,"Grande"
137,69,17,"Grande"
137,70,16,"Grande"
137,71,15,"Grande"
137,72,17,"Grande"
137,73,17,"Grande"
137,74,17,"Grande"
137,75,15,"Grande"
137,76,16,"Grande"
137,77,17,"Grande"
137,78,15,"Grande"
137,79,16,"Grande"
137,80,17,"Grande"
137,81,16,"Grande"
137,82,16,"Grande"
137,83,16,"Grande"
137,84,15,"Grande"
137,85,16,"Grande"
137,86,16,"Grande"
137,87,16,"Grande"
137,88,16,"Grande"
137,89,17,"Grande"
137,90,15,"Grande"
137,91,15,"Grande"
137,92,17,"Grande"
137,93,14,"Grande"
137,94,15,"Grande"
137,95,14,"Grande"
137,96,16,"Grande"
137,97,17,"Grande"
137,98,17,"Grande"
137,99,14,"Grande"
137,100,15,"Grande"
137,101,17,"Grande"
138,0,17,"Grande"
138,1,15,"Grande"
138,2,16,"Grande"
138,3,15,"Grande"
138,4,15,"Grande"
138,5,16,"Grande"
138,6,14,"Grande"
138,7,14,"Grande"
138,8,15,"Grande"
138,9,16,"Grande"
138,10,15,"Grande"
138,11,16,"Grande"
138,12,15,"Grande"
138,13,15,"Grande"
138,14,15,"Grande"
138,15,15,"Grande"
138,16,16,"Grande"
138,17,17,"Grande"
138,18,16,"Grande"
138,19,15,"Grande"
138,20,15,"Grande"
138,21,16,"Grande"
138,22,15,"Grande"
138,23,16,"Grande"
138,24,16,"Grande"
138,25,15,"Grande"
138,26,17,"Grande"
138,27,16,"Grande"
138,28,15,"Grande"
138,29,16,"Grande"
138,30,16,"Grande"
138,31,15,"Grande"
138,32,15,"Grande"
138,33,15,"Grande"
138,34,16,"Grande"
138,35,15,"Grande"
138,36,15,"Grande"
138,37,15,"Grande"
138,38,15,"Grande"
138,39,14,"Grande"
138,40,14,"Grande"
138,41,14,"Grande"
138,42,15,"Grande"
138,43,15,"Grande"
138,44,15,"Grande"
138,45,14,"Grande"
138,46,14,"Grande"
138,47,16,"Grande"
138,48,16,"Grande"
138,49,15,"Grande"
138,50,17,"Grande"
138,51,15,"Grande"
138,52,14,"Grande"
138,53,15,"Grande"
138,54,16,"Grande"
138,55,15,"Grande"
138,56,17,"Grande"
138,57,16,"Grande"
138,58,14,"Grande"
138,59,15,"Grande"
138,60,16,"Grande"
138,61,15,"Grande"
138,62,15,"Grande"
138,63,14,"Grande"
138,64,16,"Grande"
138,65,17,"Grande"
138,66,15,"Grande"
138,67,15,"Grande"
138,68,15,"Grande"
138,69,15,"Grande"
138,70,15,"Grande"
138,71,16,"Grande"
138,72,17,"Grande"
138,73,16,"Grande"
138,74,17,"Grande"
138,75,17,"Grande"
138,76,15,"Grande"
138,77,15,"Grande"
138,78,16,"Grande"
138,79,17,"Grande"
138,80,17,"Grande"
138,81,16,"Grande"
138,82,17,"Grande"
138,83,14,"Grande"
138,84,15,"Grande"
138,85,15,"Grande"
138,86,16,"Grande"
138,87,17,"Grande"
138,88,17,"Grande"
138,89,16,"Grande"
138,90,15,"Grande"
138,91,16,"Grande"
138,92,15,"Grande"
138,93,15,"Grande"
138,94,15,"Grande"
138,95,17,"Grande"
138,96,16,"Grande"
138,97,14,"Grande"
138,98,17,"Grande"
138,99,16,"Grande"
138,100,17,"Grande"
138,101,16,"Grande"
139,0,17,"Grande"
139,1,16,"Grande"
139,2,17,"Grande"
139,3,15,"Grande"
139,4,16,"Grande"
139,5,15,"Grande"
139,6,15,"Grande"
139,7,15,"Grande"
139,8,16,"Grande"
139,9,15,"Grande"
139,10,16,"Grande"
139,11,15,"Grande"
139,12,15,"Grande"
139,13,16,"Grande"
139,14,15,"Grande"
139,15,16,"Grande"
139,16,15,"Grande"
139,17,15,"Grande"
139,18,15,"Grande"
139,19,15,"Grande"
139,20,17,"Grande"
139,21,16,"Grande"
139,22,17,"Grande"
139,23,15,"Grande"
139,24,15,"Grande"
139,25,16,"Grande"
139,26,15,"Grande"
139,27,16,"Grande"
139,28,15,"Grande"
139,29,16,"Grande"
139,30,17,"Grande"
139,31,16,"Grande"
139,32,15,"Grande"
139,33,14,"Grande"
139,34,15,"Grande"
139,35,15,"Grande"
139,36,16,"Grande"
139,37,16,"Grande"
139,38,15,"Grande"
139,39,17,"Grande"
139,40,15,"Grande"
139,41,15,"Grande"
139,42,15,"Grande"
139,43,17,"Grande"
139,44,17,"Grande"
139,45,17,"Grande"
139,46,14,"Grande"
139,47,15,"Grande"
139,48,16,"Grande"
139,49,15,"Grande"
139,50,16,"Grande"
139,51,16,"Grande"
139,52,16,"Grande"
139,53,16,"Grande"
139,54,17,"Grande"
139,55,16,"Grande"
139,56,16,"Grande"
139,57,15,"Grande"
139,58,17,"Grande"
139,59,15,"Grande"
139,60,16,"Grande"
139,61,15,"Grande"
139,62,15,"Grande"
139,63,15,"Grande"
139,64,15,"Grande"
139,65,17,"Grande"
139,66,15,"Grande"
139,67,15,"Grande"
139,68,15,"Grande"
139,69,16,"Grande"
139,70,16,"Grande"
139,71,15,"Grande"
139,72,14,"Grande"
139,73,17,"Grande"
139,74,17,"Grande"
139,75,15,"Grande"
139,76,15,"Grande"
139,77,16,"Grande"
139,78,15,"Grande"
139,79,16,"Grande"
139,80,15,"Grande"
139,81,15,"Grande"
139,82,15,"Grande"
139,83,15,"Grande"
139,84,16,"Grande"
139,85,16,"Grande"
139,86,15,"Grande"
139,87,15,"Grande"
139,88,15,"Grande"
139,89,15,"Grande"
139,90,15,"Grande"
139,91,15,"Grande"
139,92,15,"Grande"
139,93,15,"Grande"
139,94,16,"Grande"
139,95,17,"Grande"
139,96,16,"Grande"
139,97,17,"Grande"
139,98,17,"Grande"
139,99,14,"Grande"
139,100,15,"Grande"
139,101,15,"Grande"
140,0,16,"Grande"
140,1,16,"Grande"
140,2,17,"Grande"
140,3,15,"Grande"
140,4,16,"Grande"
140,5,16,"Grande"
140,6,15,"Grande"
140,7,15,"Grande"
140,8,15,"Grande"
140,9,15,"Grande"
140,10,15,"Grande"
140,11,16,"Grande"
140,12,16,"Grande"
140,13,16,"Grande"
140,14,16,"Grande"
140,15,15,"Grande"
140,16,16,"Grande"
140,17,16,"Grande"
140,18,15,"Grande"
140,19,15,"Grande"
140,20,17,"Grande"
140,21,17,"Grande"
140,22,17,"Grande"
140,23,17,"Grande"
140,24,17,"Grande"
140,25,16,"Grande"
140,26,17,"Grande"
140,27,17,"Grande"
140,28,15,"Grande"
140,29,16,"Grande"
140,30,15,"Grande"
140,31,15,"Grande"
140,32,15,"Grande"
140,33,15,"Grande"
140,34,15,"Grande"
140,35,15,"Grande"
140,36,15,"Grande"
140,37,17,"Grande"
140,38,15,"Grande"
140,39,16,"Grande"
140,40,16,"Grande"
140,41,16,"Grande"
140,42,15,"Grande"
140,43,15,"Grande"
140,44,16,"Grande"
140,45,15,"Grande"
140,46,17,"Grande"
140,47,18,"Grande"
140,48,16,"Grande"
140,49,16,"Grande"
140,50,16,"Grande"
140,51,15,"Grande"
140,52,16,"Grande"
140,53,16,"Grande"
140,54,15,"Grande"
140,55,15,"Grande"
140,56,15,"Grande"
140,57,14,"Grande"
140,58,14,"Grande"
140,59,16,"Grande"
140,60,15,"Grande"
140,61,14,"Grande"
140,62,15,"Grande"
140,63,15,"Grande"
140,64,17,"Grande"
140,65,15,"Grande"
140,66,15,"Grande"
140,67,14,"Grande"
140,68,15,"Grande"
140,69,16,"Grande"
140,70,15,"Grande"
140,71,15,"Grande"
140,72,15,"Grande"
140,73,15,"Grande"
140,74,15,"Grande"
140,75,15,"Grande"
140,76,15,"Grande"
140,77,16,"Grande"
140,78,17,"Grande"
140,79,16,"Grande"
140,80,15,"Grande"
140,81,15,"Grande"
140,82,14,"Grande"
140,83,14,"Grande"
140,84,14,"Grande"
140,85,16,"Grande"
140,86,15,"Grande"
140,87,16,"Grande"
140,88,16,"Grande"
140,89,16,"Grande"
140,90,15,"Grande"
140,91,15,"Grande"
140,92,16,"Grande"
140,93,15,"Grande"
140,94,16,"Grande"
140,95,15,"Grande"
140,96,15,"Grande"
140,97,15,"Grande"
140,98,14,"Grande"
140,99,15,"Grande"
140,100,16,"Grande"
140,101,15,"Grande"
141,0,15,"Grande"
141,1,15,"Grande"
141,2,15,"Grande"
141,3,16,"Grande"
141,4,16,"Grande"
141,5,17,"Grande"
141,6,17,"Grande"
141,7,17,"Grande"
141,8,15,"Grande"
141,9,16,"Grande"
141,10,15,"Grande"
141,11,16,"Grande"
141,12,16,"Grande"
141,13,17,"Grande"
141,14,15,"Grande"
141,15,16,"Grande"
141,16,15,"Grande"
141,17,15,"Grande"
141,18,16,"Grande"
141,19,15,"Grande"
141,20,15,"Grande"
141,21,15,"Grande"
141,22,15,"Grande"
141,23,15,"Grande"
141,24,15,"Grande"
141,25,15,"Grande"
141,26,16,"Grande"
141,27,15,"Grande"
141,28,15,"Grande"
141,29,16,"Grande"
141,30,15,"Grande"
141,31,15,"Grande"
141,32,17,"Grande"
141,33,15,"Grande"
141,34,14,"Grande"
141,35,14,"Grande"
141,36,14,"Grande"
141,37,15,"Grande"
141,38,15,"Grande"
141,39,14,"Grande"
141,40,16,"Grande"
141,41,16,"Grande"
141,42,15,"Grande"
141,43,15,"Grande"
141,44,15,"Grande"
141,45,15,"Grande"
141,46,15,"Grande"
141,47,16,"Grande"
141,48,15,"Grande"
141,49,16,"Grande"
141,50,17,"Grande"
141,51,17,"Grande"
141,52,16,"Grande"
141,53,15,"Grande"
141,54,17,"Grande"
141,55,15,"Grande"
141,56,15,"Grande"
141,57,16,"Grande"
141,58,15,"Grande"
141,59,16,"Grande"
141,60,17,"Grande"
141,61,17,"Grande"
141,62,15,"Grande"
141,63,17,"Grande"
141,64,16,"Grande"
141,65,15,"Grande"
141,66,15,"Grande"
141,67,15,"Grande"
141,68,15,"Grande"
141,69,15,"Grande"
141,70,15,"Grande"
141,71,15,"Grande"
141,72,15,"Grande"
141,73,15,"Grande"
141,74,15,"Grande"
141,75,15,"Grande"
141,76,15,"Grande"
141,77,16,"Grande"
141,78,15,"Grande"
141,79,16,"Grande"
141,80,16,"Grande"
141,81,16,"Grande"
141,82,15,"Grande"
141,83,16,"Grande"
141,84,16,"Grande"
141,85,15,"Grande"
141,86,16,"Grande"
141,87,15,"Grande"
141,88,17,"Grande"
141,89,15,"Grande"
141,90,16,"Grande"
141,91,15,"Grande"
141,92,16,"Grande"
141,93,15,"Grande"
141,94,14,"Grande"
141,95,16,"Grande"
141,96,15,"Grande"
141,97,14,"Grande"
141,98,15,"Grande"
141,99,16,"Grande"
141,100,17,"Grande"
141,101,17,"Grande"
142,0,15,"Grande"
142,1,15,"Grande"
142,2,15,"Grande"
142,3,15,"Grande"
142,4,16,"Grande"
142,5,16,"Grande"
142,6,16,"Grande"
142,7,15,"Grande"
142,8,15,"Grande"
142,9,15,"Grande"
142,10,15,"Grande"
142,11,15,"Grande"
142,12,15,"Grande"
142,13,15,"Grande"
142,14,15,"Grande"
142,15,16,"Grande"
142,16,16,"Grande"
142,17,16,"Grande"
142,18,16,"Grande"
142,19,16,"Grande"
142,20,16,"Grande"
142,21,17,"Grande"
142,22,16,"Grande"
142,23,17,"Grande"
142,24,17,"Grande"
142,25,17,"Grande"
142,26,17,"Grande"
142,27,16,"Grande"
142,28,15,"Grande"
142,29,16,"Grande"
142,30,15,"Grande"
142,31,15,"Grande"
142,32,15,"Grande"
142,33,15,"Grande"
142,34,15,"Grande"
142,35,15,"Grande"
142,36,16,"Grande"
142,37,16,"Grande"
142,38,16,"Grande"
142,39,17,"Grande"
142,40,16,"Grande"
142,41,15,"Grande"
142,42,14,"Grande"
142,43,17,"Grande"
142,44,16,"Grande"
142,45,16,"Grande"
142,46,16,"Grande"
142,47,15,"Grande"
142,48,15,"Grande"
142,49,16,"Grande"
142,50,15,"Grande"
142,51,15,"Grande"
142,52,15,"Grande"
142,53,15,"Grande"
142,54,16,"Grande"
142,55,14,"Grande"
142,56,15,"Grande"
142,57,16,"Grande"
142,58,16,"Grande"
142,59,16,"Grande"
142,60,17,"Grande"
142,61,16,"Grande"
142,62,16,"Grande"
142,63,15,"Grande"
142,64,16,"Grande"
142,65,16,"Grande"
142,66,16,"Grande"
142,67,15,"Grande"
142,68,15,"Grande"
142,69,16,"Grande"
142,70,15,"Grande"
142,71,15,"Grande"
142,72,16,"Grande"
142,73,16,"Grande"
142,74,16,"Grande"
142,75,15,"Grande"
142,76,16,"Grande"
142,77,17,"Grande"
142,78,18,"Grande"
142,79,15,"Grande"
142,80,15,"Grande"
142,81,15,"Grande"
142,82,15,"Grande"
142,83,16,"Grande"
142,84,15,"Grande"
142,85,16,"Grande"
142,86,17,"Grande"
142,87,16,"Grande"
142,88,16,"Grande"
142,89,16,"Grande"
142,90,16,"Grande"
142,91,15,"Grande"
142,92,15,"Grande"
142,93,14,"Grande"
142,94,15,"Grande"
142,95,15,"Grande"
142,96,16,"Grande"
142,97,15,"Grande"
142,98,16,"Grande"
142,99,16,"Grande"
142,100,16,"Grande"
142,101,15,"Grande"
143,0,16,"Grande"
143,1,15,"Grande"
143,2,15,"Grande"
143,3,15,"Grande"
143,4,15,"Grande"
143,5,16,"Grande"
143,6,15,"Grande"
143,7,17,"Grande"
143,8,15,"Grande"
143,9,15,"Grande"
143,10,16,"Grande"
143,11,16,"Grande"
143,12,15,"Grande"
143,13,16,"Grande"
143,14,16,"Grande"
143,15,15,"Grande"
143,16,15,"Grande"
143,17,17,"Grande"
143,18,16,"Grande"
143,19,17,"Grande"
143,20,16,"Grande"
143,21,16,"Grande"
143,22,15,"Grande"
143,23,16,"Grande"
143,24,13,"Grande"
143,25,14,"Grande"
143,26,16,"Grande"
143,27,15,"Grande"
143,28,16,"Grande"
143,29,16,"Grande"
143,30,16,"Grande"
143,31,15,"Grande"
143,32,15,"Grande"
143,33,15,"Grande"
143,34,14,"Grande"
143,35,15,"Grande"
143,36,16,"Grande"
143,37,15,"Grande"
143,38,15,"Grande"
143,39,15,"Grande"
143,40,15,"Grande"
143,41,16,"Grande"
143,42,18,"Grande"
143,43,18,"Grande"
143,44,16,"Grande"
143,45,15,"Grande"
143,46,17,"Grande"
143,47,16,"Grande"
143,48,14,"Grande"
143,49,15,"Grande"
143,50,15,"Grande"
143,51,15,"Grande"
143,52,14,"Grande"
143,53,15,"Grande"
143,54,15,"Grande"
143,55,15,"Grande"
143,56,15,"Grande"
143,57,16,"Grande"
143,58,15,"Grande"
143,59,15,"Grande"
143,60,15,"Grande"
143,61,16,"Grande"
143,62,17,"Grande"
143,63,17,"Grande"
143,64,17,"Grande"
143,65,16,"Grande"
143,66,16,"Grande"
143,67,16,"Grande"
143,68,16,"Grande"
143,69,16,"Grande"
143,70,16,"Grande"
143,71,16,"Grande"
143,72,15,"Grande"
143,73,15,"Grande"
143,74,17,"Grande"
143,75,16,"Grande"
143,76,15,"Grande"
143,77,16,"Grande"
143,78,17,"Grande"
143,79,16,"Grande"
143,80,16,"Grande"
143,81,15,"Grande"
143,82,15,"Grande"
143,83,16,"Grande"
143,84,15,"Grande"
143,85,15,"Grande"
143,86,15,"Grande"
143,87,15,"Grande"
143,88,15,"Grande"
143,89,15,"Grande"
143,90,15,"Grande"
143,91,16,"Grande"
143,92,16,"Grande"
143,93,16,"Grande"
143,94,15,"Grande"
143,95,17,"Grande"
143,96,15,"Grande"
143,97,15,"Grande"
143,98,15,"Grande"
143,99,15,"Grande"
143,100,15,"Grande"
143,101,15,"Grande"
144,0,16,"Grande"
144,1,17,"Grande"
144,2,16,"Grande"
144,3,15,"Grande"
144,4,15,"Grande"
144,5,16,"Grande"
144,6,15,"Grande"
144,7,16,"Grande"
144,8,14,"Grande"
144,9,15,"Grande"
144,10,16,"Grande"
144,11,15,"Grande"
144,12,16,"Grande"
144,13,15,"Grande"
144,14,16,"Grande"
144,15,15,"Grande"
144,16,15,"Grande"
144,17,15,"Grande"
144,18,16,"Grande"
144,19,16,"Grande"
144,20,17,"Grande"
144,21,15,"Grande"
144,22,15,"Grande"
144,23,16,"Grande"
144,24,15,"Grande"
144,25,14,"Grande"
144,26,15,"Grande"
144,27,15,"Grande"
144,28,16,"Grande"
144,29,16,"Grande"
