"date","strain","image_num","replicate","Area","Mean","StdDev","Min","Max","X","Y","Perim.","Major","Minor","Angle","Circ.","IntDen","Median","X.Area","RawIntDen","Slice","AR","Round","Solidity","volume"
"2024may23","petite","001","2",1515.23113,255,0,255,255,13532.73125,3444.56558,217.55281,52.45128,36.7818,84.48762,0.40231,386383.93688,255,100,739245,1,1.42601,0.70126,0.8494,75555.6411617314
"2024may23","petite","001","2",63.76619,255,0,255,255,12890.05284,3440.10693,40.61872,11.03852,7.35512,123.38847,0.48568,16260.37954,255,100,31110,1,1.50079,0.66631,0.77707,704.256994321037
"2024may23","petite","001","2",1908.80444,255,0,255,255,6044.91301,3520.5354,198.30221,56.18129,43.25934,164.44693,0.60998,486745.13193,255,100,931260,1,1.29871,0.77,0.89576,92848.2544180598
"2024may23","petite","001","2",58.01678,255,0,255,255,5154.7272,3503.86028,27.32722,9.1637,8.06108,19.80583,0.97628,14794.27975,255,100,28305,1,1.13678,0.87968,0.94068,402.912935796337
"2024may23","petite","001","2",1439.44344,255,0,255,255,1541.79526,3522.16974,201.86564,46.6601,39.27888,18.26623,0.44389,367058.07594,255,100,702270,1,1.18792,0.84181,0.86062,53190.6892483509
"2024may23","petite","001","2",1664.19314,255,0,255,255,6403.41773,3533.1773,209.97235,46.62693,45.44405,11.13464,0.47434,424369.24975,255,100,811920,1,1.02603,0.97463,0.86077,53077.3323619197
"2024may23","petite","001","2",1349.02088,255,0,255,255,8594.20918,3566.21118,178.55544,43.04032,39.90739,58.31483,0.53172,344000.32462,255,100,658155,1,1.07851,0.92721,0.86105,41746.9831977518
"2024may23","petite","001","2",817.98438,255,0,255,255,13250.44774,3592.7419,149.85495,41.09462,25.34371,67.96645,0.45773,208586.01629,255,100,399075,1,1.62149,0.61672,0.80753,36337.3731760345
"2024may23","petite","001","2",51.22202,255,0,255,255,10669.47721,3601.47833,48.02375,9.36869,6.96126,93.15891,0.2791,13061.61636,255,100,24990,1,1.34583,0.74303,0.69014,430.561535112319
"2024may23","petite","001","2",1588.92812,255,0,255,255,4370.32531,3671.16349,187.23098,53.04284,38.14061,165.49943,0.56959,405176.67061,255,100,775200,1,1.39072,0.71905,0.87306,78140.9935430467
"2024may23","petite","001","2",1493.8015,255,0,255,255,11382.18138,3699.29774,170.02522,44.91523,42.34571,165.85845,0.64935,380919.3831,255,100,728790,1,1.06068,0.94279,0.90058,47443.8043331616
"2024may23","petite","001","2",656.4782,255,0,255,255,14014.64273,3772.12442,150.70196,33.39393,25.03012,142.27682,0.36324,167401.94023,255,100,320280,1,1.33415,0.74954,0.81585,19498.5007589603
"2024may23","petite","001","2",1790.68018,255,0,255,255,2887.13539,3796.86397,192.16767,57.74024,39.48658,58.76405,0.60935,456623.44524,255,100,873630,1,1.46227,0.68387,0.90028,100793.929439512
"2024may23","petite","001","2",1352.15692,255,0,255,255,10439.51838,3858.7875,156.98181,44.51441,38.67556,145.2371,0.68951,344800.01542,255,100,659685,1,1.15097,0.86883,0.90061,46184.9509760348
"2024may23","petite","001","2",2242.79295,255,0,255,255,5188.10181,3882.59223,229.5437,56.50005,50.54177,17.82435,0.53489,571912.20184,255,100,1094205,1,1.11789,0.89454,0.85872,94437.6385332579
"2024may23","petite","001","2",1472.89455,255,0,255,255,3068.69077,3920.05497,185.18614,49.80208,37.65601,157.54677,0.53972,375588.11111,255,100,718590,1,1.32255,0.75611,0.86257,64675.6894551559
"2024may23","petite","001","2",59.5848,255,0,255,255,12358.80953,3917.81863,28.10157,8.97255,8.45531,101.45158,0.94817,15194.12515,255,100,29070,1,1.06117,0.94235,0.912,378.22156187905
"2024may23","petite","001","2",2419.97934,255,0,255,255,11976.03133,3957.55926,258.49227,58.0922,53.04005,25.21351,0.45512,617094.73189,255,100,1180650,1,1.09525,0.91303,0.86761,102648.378639394
"2024may23","petite","001","2",2502.03912,255,0,255,255,8383.25184,3960.95388,220.7654,60.61907,52.55269,9.71348,0.64512,638019.97442,255,100,1220685,1,1.15349,0.86693,0.88632,116634.338373537
"2024may23","petite","001","2",1388.22141,255,0,255,255,1402.07384,3972.14823,208.52643,45.52039,38.82959,83.03325,0.40119,353996.45959,255,100,677280,1,1.17231,0.85302,0.83799,49387.4434134902
"2024may23","petite","001","2",50.17668,255,0,255,255,7970.74391,3950.70744,26.05672,8.77986,7.27653,79.16987,0.92869,12795.05276,255,100,24480,1,1.2066,0.82877,0.90995,354.3736281136
"2024may23","petite","001","2",1372.01852,255,0,255,255,12424.9214,3996.33534,182.46971,45.50651,38.38809,149.10154,0.51783,349864.7238,255,100,669375,1,1.18543,0.84357,0.84054,49342.2797814327
"2024may23","petite","001","2",1600.94962,255,0,255,255,12215.90264,4041.06587,176.9341,48.12513,42.35609,18.69491,0.64264,408242.152,255,100,781065,1,1.1362,0.88012,0.88093,58359.8771928092
"2024may23","petite","001","2",1707.05238,255,0,255,255,5946.45222,4086.50401,181.94345,48.38277,44.92274,101.05978,0.64801,435298.35731,255,100,832830,1,1.07702,0.92849,0.916,59302.2005129905
"2024may23","petite","001","2",1231.94197,255,0,255,255,7296.38187,4101.10739,169.95256,44.94895,34.89642,22.00998,0.53598,314145.20153,255,100,601035,1,1.28807,0.77636,0.8741,47550.7395374873
"2024may23","petite","001","2",1593.10951,255,0,255,255,1774.61901,4138.26592,203.31156,46.61804,43.51127,179.32702,0.48432,406242.92501,255,100,777240,1,1.0714,0.93336,0.82468,53046.9786033755
"2024may23","petite","001","2",1950.61834,255,0,255,255,12949.22091,4162.99424,220.02116,53.35249,46.55087,176.39968,0.50635,497407.6759,255,100,951660,1,1.14611,0.87252,0.90243,79517.4970687365
"2024may23","petite","001","2",1534.57005,255,0,255,255,5382.13496,4168.66973,170.20064,45.67508,42.77771,54.98186,0.66569,391315.36346,255,100,748680,1,1.06773,0.93657,0.90255,49892.6500809776
"2024may23","petite","001","2",1848.17429,255,0,255,255,1756.35384,4202.30322,202.3919,50.99954,46.14098,99.26311,0.56698,471284.44319,255,100,901680,1,1.1053,0.90473,0.86762,69454.0218038681
"2024may23","petite","001","2",1582.13336,255,0,255,255,4786.77348,4231.67856,177.67834,48.75449,41.31793,11.15471,0.62977,403444.00722,255,100,771885,1,1.17998,0.84747,0.89108,60679.5673810071
"2024may23","petite","001","2",54.35807,255,0,255,255,8916.15545,4222.5347,28.94857,10.65938,6.49295,91.798,0.81512,13861.30715,255,100,26520,1,1.64168,0.60913,0.88889,634.153591958898
"2024may23","petite","001","2",1174.97053,255,0,255,255,12584.09258,4249.41557,142.87342,42.23606,35.42042,55.76623,0.72333,299617.48537,255,100,573240,1,1.19242,0.83863,0.907,39450.1643468455
"2024may23","petite","001","2",1796.95226,255,0,255,255,3113.63485,4250.5221,185.18614,51.21429,44.67406,126.27555,0.65846,458222.82683,255,100,876690,1,1.1464,0.8723,0.90748,70335.097092516
"2024may23","petite","001","2",1864.37717,255,0,255,255,3299.07877,4267.01655,197.67319,51.34121,46.23574,10.72465,0.59958,475416.17897,255,100,909585,1,1.11042,0.90056,0.87149,70859.3104505875
"2024may23","petite","001","2",1317.66046,255,0,255,255,3650.46843,4272.6265,190.05017,45.49478,36.8767,24.91318,0.45843,336003.41665,255,100,642855,1,1.2337,0.81057,0.861,49304.1334306817
"2024may23","petite","001","2",1301.98025,255,0,255,255,13138.80613,4294.18323,193.29285,43.71434,37.92194,134.17581,0.43791,332004.96266,255,100,635205,1,1.15275,0.86749,0.86224,43739.1561134982
"2024may23","petite","001","2",1212.08037,255,0,255,255,8492.20499,4289.71331,155.63865,43.16311,35.75434,176.79433,0.62879,309080.49314,255,100,591345,1,1.20721,0.82835,0.87164,42105.3042063912
"2024may23","petite","001","2",2031.11009,255,0,255,255,7294.8599,4346.62422,212.4407,54.13617,47.77009,26.7159,0.56555,517933.07303,255,100,990930,1,1.13327,0.88241,0.89272,83073.250533001
"2024may23","petite","001","2",1036.46199,255,0,255,255,12387.32963,4360.16112,161.5251,41.81082,31.56275,141.30612,0.49921,264297.8085,255,100,505665,1,1.32469,0.75489,0.86199,38270.5476984688
"2024may23","petite","001","2",1199.5362,255,0,255,255,14602.07583,4387.24847,221.99334,45.88264,33.28704,108.88301,0.30587,305881.72995,255,100,585225,1,1.37839,0.72548,0.80639,50575.9230345267
"2024may23","petite","001","2",1879.53471,255,0,255,255,5766.22307,4416.51014,195.58578,53.51917,44.71478,146.08454,0.61743,479281.35116,255,100,916980,1,1.1969,0.83549,0.90808,80265.0962894281
"2024may23","petite","001","2",1393.44815,255,0,255,255,1374.34355,4441.01017,186.31132,49.53008,35.82052,26.28227,0.50445,355329.27758,255,100,679830,1,1.38273,0.72321,0.87582,63621.7646309653
"2024may23","petite","001","2",1242.39544,255,0,255,255,4426.4545,4496.33452,161.34968,41.88963,37.76274,90.92589,0.5997,316810.83752,255,100,606135,1,1.10928,0.90148,0.8876,38487.3664939263
"2024may23","petite","001","2",1393.97082,255,0,255,255,1903.93799,4499.04356,194.73878,47.15001,37.64281,76.4996,0.46191,355462.55938,255,100,680085,1,1.25256,0.79836,0.83974,54883.7768468211
"2024may23","petite","001","2",1434.73937,255,0,255,255,13074.40006,4531.98516,259.12129,46.88026,38.96665,151.13833,0.26852,365858.53975,255,100,699975,1,1.20309,0.8312,0.79866,53947.1687740006
"2024may23","petite","001","2",1203.71759,255,0,255,255,9001.17872,4530.89387,160.57534,44.07727,34.77123,149.57064,0.58665,306947.98435,255,100,587265,1,1.26764,0.78887,0.88611,44837.6338407173
"2024may23","petite","001","2",1799.04296,255,0,255,255,11918.44237,4575.26777,208.00017,49.30877,46.45447,66.37058,0.52255,458755.95403,255,100,877710,1,1.06144,0.94211,0.88941,62772.7463978138
"2024may23","petite","001","2",904.74822,255,0,255,255,11535.0758,4601.67026,145.76526,36.43586,31.61614,171.04759,0.53509,230710.79501,255,100,441405,1,1.15244,0.86772,0.90344,25327.1134865039
"2024may23","petite","001","2",1491.18813,255,0,255,255,1359.53721,4632.01189,185.04081,47.37151,40.07978,102.5956,0.54728,380252.9741,255,100,727515,1,1.18193,0.84607,0.88287,55660.9106590371
"2024may23","petite","001","2",1480.73466,255,0,255,255,13052.91109,4646.46727,221.71516,51.51515,36.59758,57.08537,0.37853,377587.33811,255,100,722415,1,1.40761,0.71042,0.84366,71581.9505672254
"2024may23","petite","001","2",996.73879,255,0,255,255,1637.42065,4647.40015,156.76383,39.43637,32.18063,150.11946,0.50968,254168.39173,255,100,486285,1,1.22547,0.81601,0.86173,32113.6315385682
"2024may23","petite","001","2",1587.88277,255,0,255,255,9670.03396,4682.56676,183.74021,49.41903,40.91046,126.74696,0.59104,404910.10701,255,100,774690,1,1.20798,0.82783,0.88584,63194.789662133
"2024may23","petite","001","2",853.00352,255,0,255,255,11956.3533,4680.69328,140.40507,43.04686,25.23013,156.36608,0.54374,217515.89686,255,100,416160,1,1.70617,0.58611,0.85356,41766.0165198938
"2024may23","petite","001","2",1644.85421,255,0,255,255,8774.67811,4690.83408,197.35245,48.67731,43.02402,34.08819,0.5307,419437.82316,255,100,802485,1,1.1314,0.88386,0.87199,60391.8499308856
"2024may23","petite","001","2",780.35187,255,0,255,255,7131.64187,4697.88525,118.43804,34.80531,28.54664,10.93951,0.69907,198989.72672,255,100,380715,1,1.21924,0.82018,0.89913,22076.7500692064
"2024may23","petite","001","2",2392.27763,255,0,255,255,3354.96334,4763.49316,236.87608,56.97757,53.45862,141.95874,0.53577,610030.79651,255,100,1167135,1,1.06583,0.93824,0.90134,96852.4011968899
"2024may23","petite","001","2",1254.93961,255,0,255,255,6399.9962,4782.52265,172.17282,42.89167,37.25289,89.44326,0.53199,320009.6007,255,100,612255,1,1.15136,0.86853,0.88305,41315.925930909
"2024may23","petite","001","2",74.74234,255,0,255,255,8337.9257,4839.62997,32.86284,10.1859,9.34281,153.0145,0.86969,19059.29733,255,100,36465,1,1.09024,0.91723,0.90794,553.346091682797
"2024may23","petite","001","2",989.94403,255,0,255,255,3760.12608,4900.78379,150.03037,43.51326,28.96671,81.61357,0.55267,252435.72834,255,100,482970,1,1.50218,0.6657,0.87503,43138.345801206
"2024may23","petite","001","2",1184.90133,255,0,255,255,13395.94571,4899.86002,203.269,41.66904,36.20585,80.20302,0.36037,302149.83957,255,100,578085,1,1.15089,0.86889,0.84511,37882.5414679924
"2024may23","petite","001","2",1149.88219,255,0,255,255,1558.82553,4899.22209,162.54752,41.97789,34.8773,30.17928,0.54689,293219.959,255,100,561000,1,1.20359,0.83085,0.87527,38731.1540709554
"2024may23","petite","001","2",1009.80563,255,0,255,255,10612.21029,4949.71362,164.48961,37.87271,33.94857,139.09691,0.469,257500.43672,255,100,492660,1,1.11559,0.89639,0.85185,28443.1550973017
"2024may23","petite","001","2",1654.26234,255,0,255,255,10684.26222,4978.30117,189.17307,53.10273,39.66411,173.47913,0.58089,421836.89556,255,100,807075,1,1.33881,0.74693,0.90766,78405.9765304229
"2024may23","petite","001","2",1288.9134,255,0,255,255,9883.96864,5013.10488,189.37858,45.01622,36.45565,135.87338,0.45162,328672.91768,255,100,628830,1,1.23482,0.80983,0.82793,47764.5506160042
"2024may23","petite","001","2",1297.27618,255,0,255,255,3791.65282,5013.72096,167.41155,46.64301,35.41245,81.50032,0.58166,330805.42647,255,100,632910,1,1.31714,0.75922,0.8983,53132.2648574672
"2024may23","petite","001","2",1458.78236,255,0,255,255,3845.50788,5016.36584,188.60424,48.02675,38.67386,139.66814,0.51534,371989.50253,255,100,711705,1,1.24184,0.80526,0.8669,58002.7010723439
"2024may23","petite","001","2",57.49411,255,0,255,255,12229.7725,5007.8116,28.10157,8.84845,8.27306,100.54313,0.9149,14660.99795,255,100,28050,1,1.06955,0.93497,0.90164,362.743990069705
"2024may23","petite","001","2",1309.29768,255,0,255,255,1447.07177,5060.88407,173.93949,45.5093,36.63096,5.66065,0.54382,333870.90786,255,100,638775,1,1.24237,0.80491,0.8406,49351.3558499549
"2024may23","petite","001","2",1502.16428,255,0,255,255,13610.62623,5117.16468,217.72823,48.46673,39.46243,110.17553,0.3982,383051.89189,255,100,732870,1,1.22817,0.81422,0.84841,59611.4629617328
"2024may23","petite","001","2",75.26502,255,0,255,255,15039.99967,5112.16812,67.87328,16.88003,5.67715,115.84686,0.20531,19192.57913,255,100,36720,1,2.97333,0.33632,0.54857,2518.36262130444
"2024may23","petite","001","2",2042.60891,255,0,255,255,7136.4117,5144.026,224.88519,61.20289,42.49359,144.73092,0.50754,520865.27262,255,100,996540,1,1.44029,0.69431,0.89715,120036.800849838
"2024may23","petite","001","2",2024.31533,255,0,255,255,683.69606,5146.50604,232.78639,55.5633,46.38743,1.83202,0.46943,516200.40963,255,100,987615,1,1.19781,0.83486,0.85714,89817.8626769465
"2024may23","petite","001","2",1306.68431,255,0,255,255,9850.06438,5143.22234,177.95652,43.60136,38.15757,13.94344,0.5185,333204.49886,255,100,637500,1,1.14267,0.87515,0.88199,43400.899436129
"2024may23","petite","001","2",1067.82242,255,0,255,255,732.53066,5180.6225,158.38517,42.52114,31.97454,4.85186,0.53491,272294.71647,255,100,520965,1,1.32984,0.75197,0.87852,40254.3965807773
"2024may23","petite","001","2",1526.72995,255,0,255,255,2195.29372,5190.06447,189.37858,48.3481,40.20619,65.48316,0.53495,389316.13647,255,100,744855,1,1.2025,0.8316,0.82901,59174.8079915217
"2024may23","petite","001","2",1652.17164,255,0,255,255,10513.65464,5196.42862,170.44872,48.47162,43.3988,45.63432,0.71462,421303.76836,255,100,806055,1,1.11689,0.89534,0.92889,59629.5080907604
"2024may23","petite","001","2",2247.49701,255,0,255,255,6384.94248,5206.36397,235.25473,54.53536,52.47241,21.85161,0.51031,573111.73804,255,100,1096500,1,1.03931,0.96217,0.87639,84924.5345668441
"2024may23","petite","001","2",1632.31004,255,0,255,255,6938.83928,5226.12918,184.8353,46.96677,44.2509,7.10386,0.6004,416239.05998,255,100,796365,1,1.06137,0.94217,0.86342,54246.3727680795
"2024may23","petite","001","2",1856.01439,255,0,255,255,4302.74709,5234.98462,207.43135,54.22816,43.57793,168.61879,0.54205,473283.67018,255,100,905505,1,1.24439,0.8036,0.8756,83497.4531165481
"2024may23","petite","001","2",853.52619,255,0,255,255,5733.77993,5264.48034,118.18996,34.3355,31.65072,66.3299,0.76783,217649.17866,255,100,416415,1,1.08483,0.92181,0.93101,21194.7720687985
"2024may23","petite","001","2",1447.28354,255,0,255,255,14652.9969,5276.32501,208.35101,43.69231,42.17535,23.69888,0.41896,369057.30294,255,100,706095,1,1.03597,0.96528,0.8735,43673.0619145917
"2024may23","petite","001","2",1738.93548,255,0,255,255,9553.21044,5290.11609,198.30221,49.66885,44.57686,93.33886,0.5557,443428.54708,255,100,848385,1,1.11423,0.89748,0.8885,64158.0176283567
"2024may23","petite","001","2",1565.93048,255,0,255,255,12506.46864,5317.07399,202.49465,46.54514,42.83593,47.6962,0.4799,399312.27143,255,100,763980,1,1.08659,0.92031,0.85796,52798.5073727227
"2024may23","petite","001","2",1683.53206,255,0,255,255,12286.57764,5323.08437,210.07511,54.36381,39.42953,177.11282,0.47938,429300.67633,255,100,821355,1,1.37876,0.72529,0.85574,84125.6204288399
"2024may23","petite","001","2",1493.27883,255,0,255,255,1141.10532,5337.73165,196.50544,45.72117,41.58471,138.95376,0.48596,380786.1013,255,100,728535,1,1.09947,0.90953,0.87773,50043.8401915036
"2024may23","petite","001","2",343.39664,255,0,255,255,14237.00502,5344.57743,92.13324,24.24965,18.03021,43.69612,0.50836,87566.1423,255,100,167535,1,1.34495,0.74352,0.80318,7466.46522107141
"2024may23","petite","001","2",1837.72081,255,0,255,255,4059.68141,5364.79766,208.91983,51.62746,45.32198,22.00072,0.52909,468618.8072,255,100,896580,1,1.13913,0.87787,0.85756,72051.1470182236
"2024may23","petite","001","2",1909.84979,255,0,255,255,6458.31446,5391.913,210.46852,55.95525,43.45788,47.84862,0.54179,487011.69553,255,100,931770,1,1.28757,0.77665,0.88625,91732.0594098295
"2024may23","petite","001","2",1038.03002,255,0,255,255,1988.44629,5447.74374,154.4408,42.28704,31.25451,179.05331,0.54688,264697.65389,255,100,506430,1,1.35299,0.7391,0.8275,39593.1889012966
"2024may23","petite","001","2",1201.10422,255,0,255,255,10631.50742,5457.17689,152.14788,41.47135,36.8759,9.10978,0.65202,306281.57535,255,100,585990,1,1.12462,0.88919,0.91773,37345.918174531
"2024may23","petite","001","2",1003.01088,255,0,255,255,14302.55485,5489.60565,193.46827,39.74649,32.13046,89.80951,0.33674,255767.77332,255,100,489345,1,1.23703,0.80838,0.80749,32877.2110195307
"2024may23","petite","001","2",56.44876,255,0,255,255,13608.09522,5474.23307,37.55145,9.36017,7.67858,46.54374,0.50305,14394.43435,255,100,27540,1,1.219,0.82035,0.81818,429.387929447894
"2024may23","petite","001","2",1864.37717,255,0,255,255,1634.34568,5513.7241,224.53435,51.0835,46.469,8.4776,0.46471,475416.17897,255,100,909585,1,1.0993,0.90967,0.86788,69797.6110819798
"2024may23","petite","001","2",1459.30504,255,0,255,255,550.74073,5554.02279,196.92894,46.50065,39.95739,64.37234,0.47286,372122.78433,255,100,711960,1,1.16376,0.85929,0.85421,52647.250269183
"2024may23","petite","001","2",1911.41781,255,0,255,255,12767.40239,5570.82246,217.55281,54.83413,44.38281,30.66579,0.5075,487411.54093,255,100,932535,1,1.23548,0.8094,0.87866,86327.96318105
"2024may23","petite","001","2",1386.65339,255,0,255,255,12425.19993,5649.48966,198.12679,45.33,38.94864,118.58391,0.44391,353596.61419,255,100,676515,1,1.16384,0.85922,0.83969,48770.3395757443
"2024may23","petite","001","2",940.8127,255,0,255,255,10476.73947,5678.94103,139.20723,37.37708,32.04851,177.82034,0.61008,239907.23918,255,100,459000,1,1.16627,0.85744,0.89865,27341.0212597206
"2024may23","petite","001","2",1285.77736,255,0,255,255,2679.7786,5698.60833,169.77714,43.2989,37.80933,165.55261,0.56055,327873.22688,255,100,627300,1,1.14519,0.87322,0.86742,42503.9421978591
