"date","strain","image_num","replicate","Area","Mean","StdDev","Min","Max","X","Y","Perim.","Major","Minor","Angle","Circ.","IntDen","Median","X.Area","RawIntDen","Ch","AR","Round","Solidity"
"2024may23","petite","002","4",13.78112,6123.81109,1040.10469,4870,11510,55.79426,34.20858,14.17856,4.99068,3.51589,140.92442,0.86145,84392.95135,5795,100,15787185,1,1.41946,0.70449,0.98736
"2024may23","petite","002","4",19.91794,7487.97987,1008.62328,6261,13117,62.22251,34.59067,17.17408,5.97453,4.24474,10.27422,0.84861,149145.10209,7133,100,27900213,1,1.40751,0.71047,0.98584
"2024may23","petite","002","4",17.83847,1533.11597,280.68645,1211,3490,227.97491,35.62201,16.10765,5.42014,4.19042,170.8619,0.86398,27348.44839,1465,100,5116008,1,1.29346,0.77312,0.98437
"2024may23","petite","002","4",13.50849,4371.49901,459.4564,3749,7794,67.10018,37.1313,13.98215,4.67531,3.6788,146.69745,0.8683,59052.33887,4284,100,11046778,1,1.27088,0.78686,0.9848
"2024may23","petite","002","4",16.39514,4239.239,925.55582,3149,8224,293.33051,37.53962,15.45482,4.87847,4.27899,54.56576,0.86258,69502.93657,3871,100,13001746,1,1.1401,0.87712,0.98554
"2024may23","petite","002","4",15.55053,1980.06669,362.47522,1416,3264,253.94372,39.12115,15.09141,4.95756,3.99381,53.44668,0.85802,30791.08665,1933,100,5760014,1,1.24131,0.8056,0.98178
"2024may23","petite","002","4",15.12288,4971.54931,220.464,4530,5640,60.68817,39.29882,14.90235,5.1123,3.76642,150.04672,0.85573,75184.1295,4936,100,14064513,1,1.35734,0.73674,0.98451
"2024may23","petite","002","4",15.35809,4927.30073,725.66506,4231,8350,49.62393,40.68373,14.95557,5.02412,3.89213,87.84419,0.86286,75673.90972,4660,100,14156135,1,1.29084,0.77469,0.98492
"2024may23","petite","002","4",21.78357,2637.46969,595.14517,1647,4435,249.4496,42.14161,17.68373,5.50436,5.03886,38.87153,0.87537,57453.51023,2543,100,10747689,1,1.09238,0.91543,0.98549
"2024may23","petite","002","4",15.50776,6652.81834,1346.82235,4962,10958,291.00546,42.28525,15.56557,4.88115,4.04517,167.64362,0.80432,103170.34207,6235,100,19299826,1,1.20666,0.82873,0.96155
"2024may23","petite","002","4",14.90905,4841.9939,1404.50536,3447,9553,285.51508,42.78137,14.73103,4.84184,3.92057,21.92614,0.86336,72189.53254,4134,100,13504321,1,1.23498,0.80973,0.98516
"2024may23","petite","002","4",13.98425,3936.70451,716.61206,3074,7761,73.19986,43.47471,14.31744,4.69972,3.78859,27.73704,0.85727,55051.86477,3745,100,10298419,1,1.24049,0.80613,0.98069
"2024may23","petite","002","4",21.82099,6218.75184,1678.25185,4585,12444,44.95288,44.68571,17.8373,6.02139,4.61411,99.93441,0.86184,135699.33009,5371,100,25384945,1,1.305,0.76629,0.98504
"2024may23","petite","002","4",10.46146,5968.66122,1713.61104,4402,12801,63.29181,45.01286,12.19928,3.96481,3.35954,106.03287,0.88335,62440.9111,5303,100,11680670,1,1.18016,0.84734,0.98465
"2024may23","petite","002","4",13.00065,3605.32648,1220.42429,2528,9530,281.97774,45.73102,13.75761,4.3856,3.77439,53.91714,0.86315,46871.58566,3250,100,8768154,1,1.16194,0.86063,0.98005
"2024may23","petite","002","4",14.65246,4710.62568,975.83901,3658,9258,298.49455,45.74886,14.55667,4.72887,3.94515,11.56435,0.86895,69022.24932,4313,100,12911825,1,1.19866,0.83427,0.98173
"2024may23","petite","002","4",19.08401,4474.91681,1279.3803,3395,10994,288.63943,46.63059,16.93485,5.84227,4.15909,42.24735,0.83621,85399.3684,3955,100,15975453,1,1.4047,0.7119,0.98374
"2024may23","petite","002","4",16.41118,4757.29837,555.29502,3998,8376,59.29531,48.12878,15.29086,4.85931,4.30007,2.96991,0.88204,78072.8877,4569,100,14604906,1,1.13005,0.88491,0.98714
"2024may23","petite","002","4",12.3859,4887.8347,1519.01843,3778,12304,44.0826,49.73094,13.36176,4.12874,3.81962,65.1333,0.87179,60540.22364,4292,100,11325113,1,1.08093,0.92513,0.9822
"2024may23","petite","002","4",15.87662,4189.05152,332.71895,3688,6210,51.31519,49.90875,15.19481,4.94125,4.09102,150.47709,0.86413,66507.96007,4098,100,12441483,1,1.20783,0.82793,0.98247
"2024may23","petite","002","4",13.78112,3510.66835,498.15765,3038,6630,299.51674,53.50492,14.21404,4.68619,3.74434,101.64172,0.85715,48380.92791,3336,100,9050503,1,1.25154,0.79902,0.98359
"2024may23","petite","002","4",15.59864,4588.36463,1175.43457,3312,8996,310.82121,57.31867,15.21255,5.05272,3.93072,49.90336,0.84702,71572.25294,4057,100,13388848,1,1.28544,0.77794,0.98018
"2024may23","petite","002","4",16.65708,5345.48845,993.53805,4285,10427,68.81046,57.98567,15.31594,4.89011,4.33701,115.52537,0.89232,89040.23984,4981,100,16656542,1,1.12753,0.8869,0.98811
"2024may23","petite","002","4",18.21802,2312.52025,373.9885,1967,5041,120.44505,57.9351,16.19331,5.45675,4.25086,166.34396,0.87305,42129.52928,2207,100,7881069,1,1.28368,0.77901,0.98797
"2024may23","petite","002","4",17.88124,4288.55217,1073.18706,3321,8232,300.55825,58.18173,15.85803,5.24536,4.34042,20.04149,0.89353,76684.62468,3814,100,14345207,1,1.20849,0.82748,0.98833
"2024may23","petite","002","4",12.80821,3252.05092,794.10645,2537,7357,312.36188,61.57373,13.64382,4.22864,3.85654,116.95146,0.86462,41652.93681,2988,100,7791914,1,1.09648,0.91201,0.98096
"2024may23","petite","002","4",16.72658,3631.7178,785.82474,3003,8853,307.32336,62.08254,15.69406,5.2407,4.06376,78.74682,0.85339,60746.20268,3332,100,11363645,1,1.28962,0.77542,0.98072
"2024may23","petite","002","4",14.48674,3152.09889,429.41362,2727,5716,296.83963,63.79906,14.36761,4.69991,3.92456,109.42776,0.88188,45663.64785,3043,100,8542188,1,1.19756,0.83503,0.98528
"2024may23","petite","002","4",14.58297,3987.97397,511.81943,3433,5832,75.62765,67.79936,14.81669,4.92038,3.77361,116.2952,0.83474,58156.48614,3774,100,10879193,1,1.30389,0.76693,0.97953
"2024may23","petite","002","4",18.74724,4168.9404,1025.5481,2994,8685,273.80633,68.25055,16.56408,5.38598,4.43182,1.12944,0.85864,78156.10896,3772,100,14620474,1,1.2153,0.82284,0.97852
"2024may23","petite","002","4",13.94683,2754.42813,420.39803,2316,4944,114.33299,69.08473,14.0929,4.71129,3.76917,150.21867,0.88244,38415.54523,2600,100,7186303,1,1.24995,0.80003,0.98676
"2024may23","petite","002","4",17.60326,4387.32068,1492.22515,3016,9685,119.21514,71.09363,15.79746,5.09466,4.39935,13.13493,0.8864,77231.16514,3713,100,14447447,1,1.15805,0.86352,0.98652
"2024may23","petite","002","4",10.841,3765.22337,408.56423,3198,6277,82.45997,71.4637,12.63797,4.24659,3.25042,58.85294,0.85295,40818.7944,3642,100,7635873,1,1.30648,0.76542,0.98089
"2024may23","petite","002","4",12.72802,4553.40613,623.03909,3912,8075,77.72032,72.11069,13.69704,4.262,3.8024,126.84605,0.85254,57955.84742,4335,100,10841660,1,1.12087,0.89216,0.97682
"2024may23","petite","002","4",13.98425,4572.60245,519.51012,3841,6828,67.66106,74.65253,14.33518,4.5488,3.91429,76.00242,0.85515,63944.42124,4400,100,11961928,1,1.1621,0.86051,0.98161
"2024may23","petite","002","4",17.59257,6626.87481,2334.03166,4052,12488,80.75232,76.12107,16.10765,5.45082,4.1094,132.86557,0.85207,116583.77816,5608,100,21809045,1,1.32643,0.7539,0.98283
"2024may23","petite","002","4",11.88341,4366.98605,358.81339,3851,6059,63.49599,75.72264,13.23327,4.47973,3.37753,133.9728,0.85274,51894.66881,4283,100,9707810,1,1.32633,0.75396,0.98254
"2024may23","petite","002","4",20.76255,2900.43203,296.68621,2295,4587,10.61407,77.42417,17.29522,5.48311,4.82129,89.45014,0.87224,60220.36596,2891,100,11265278,1,1.13727,0.8793,0.98491
"2024may23","petite","002","4",13.07549,4351.21341,390.74222,3842,7639,71.62117,77.14188,13.73987,4.44059,3.7491,44.62966,0.87037,56894.24175,4257,100,10643068,1,1.18444,0.84428,0.98312
"2024may23","petite","002","4",21.46818,4425.64343,770.91338,3238,8794,46.08773,78.50068,17.62316,5.83752,4.68249,17.56299,0.86864,95010.49942,4226,100,17773384,1,1.24667,0.80214,0.98819
"2024may23","petite","002","4",14.23015,4966.1311,699.47449,4331,8014,60.80465,79.14517,14.67046,5.02329,3.60688,161.1906,0.83087,70668.79868,4707,100,13219841,1,1.3927,0.71803,0.98319
"2024may23","petite","002","4",15.81781,6069.97533,630.26572,5386,9428,67.41199,79.90088,14.97027,4.7269,4.26069,107.09708,0.88695,96013.7358,5869,100,17961057,1,1.10942,0.90137,0.98617
"2024may23","petite","002","4",22.47316,7219.31327,2587.02246,3978,16341,41.55376,81.4346,18.3543,6.2442,4.58244,103.44377,0.8383,162240.79738,6357,100,30349993,1,1.36264,0.73387,0.9795
"2024may23","petite","002","4",15.898,3612.72999,1188.10577,2634,10425,209.58995,81.82085,15.15932,4.70692,4.30047,60.24061,0.86935,57435.17461,3214,100,10744259,1,1.09451,0.91365,0.98461
"2024may23","petite","002","4",12.28433,5844.09791,730.23296,4829,10466,64.90458,83.48197,13.30119,4.46586,3.50233,149.97241,0.87253,71790.8317,5626,100,13429737,1,1.27511,0.78424,0.98542
"2024may23","petite","002","4",15.07477,4262.77589,767.79911,3076,7647,203.81172,84.47442,14.51384,4.66168,4.11736,170.57351,0.89928,64260.34985,4089,100,12021028,1,1.1322,0.88323,0.98999
"2024may23","petite","002","4",19.18558,5445.73447,1352.04819,4183,11523,53.66435,85.28477,16.85654,5.68222,4.299,129.53668,0.84849,104479.57482,4896,100,19544741,1,1.32175,0.75657,0.98369
"2024may23","petite","002","4",19.20162,4653.12222,349.65394,3965,6506,46.63576,86.85585,16.67483,5.72205,4.27264,93.14481,0.86781,89347.47106,4579,100,16714015,1,1.33923,0.7467,0.98803
"2024may23","petite","002","4",17.79036,5408.36448,1526.1554,3870,11065,208.87603,86.49959,15.88312,4.82199,4.69752,18.33361,0.88618,96216.76404,4793,100,17999037,1,1.0265,0.97419,0.98666
"2024may23","petite","002","4",17.00455,3153.66646,705.32586,2291,8407,286.19107,88.15878,15.73689,4.81255,4.49883,77.88679,0.86285,53626.67927,2965,100,10031813,1,1.06973,0.93481,0.983
"2024may23","petite","002","4",14.83421,3034.07748,336.40278,2683,5449,197.4519,88.19366,14.79895,4.98345,3.79005,146.45001,0.85116,45008.14676,2945,100,8419565,1,1.31488,0.76053,0.98422
"2024may23","petite","002","4",13.62609,4480.58415,1137.28917,3751,11205,58.10169,88.22811,14.03233,4.67962,3.70741,154.75515,0.8696,61052.85122,4112,100,11421009,1,1.26223,0.79225,0.98341
"2024may23","petite","002","4",17.8652,3040.86655,566.06444,2271,6357,108.54292,89.77528,15.96143,5.12276,4.44031,166.63899,0.8812,54325.69404,2847,100,10162576,1,1.15369,0.86678,0.98453
"2024may23","petite","002","4",16.47533,3757.38092,555.16806,3263,7695,204.82908,89.72276,15.26272,4.90033,4.28074,30.09914,0.88875,61904.08905,3580,100,11580248,1,1.14474,0.87356,0.9864
"2024may23","petite","002","4",19.11074,6665.20867,2748.14834,3969,16051,283.42988,91.67807,16.53899,5.59313,4.35044,131.44782,0.87795,127377.07555,5579,100,23828121,1,1.28565,0.77782,0.98553
"2024may23","petite","002","4",13.13429,2450.90476,395.29153,1996,5095,298.09158,92.63067,13.96441,4.59238,3.64149,9.39635,0.84639,32190.8963,2365,100,6021873,1,1.26113,0.79294,0.98006
"2024may23","petite","002","4",14.07513,3287.84125,496.07351,2603,6531,293.34065,93.74178,14.33518,4.57272,3.91911,19.57304,0.86071,46276.78456,3136,100,8656886,1,1.16677,0.85706,0.98136
"2024may23","petite","002","4",15.19772,3798.78227,530.74584,2935,5900,280.06235,96.34505,14.78121,4.90462,3.94533,44.61589,0.87411,57732.81571,3624,100,10799938,1,1.24315,0.80441,0.98493
"2024may23","petite","002","4",15.08011,3617.62992,957.4952,2402,9003,223.13036,97.09566,14.59215,4.64387,4.13461,169.06227,0.88997,54554.26384,3401,100,10205334,1,1.12317,0.89034,0.98499
"2024may23","petite","002","4",16.42187,6128.59766,1386.43504,4268,10213,215.44078,98.42965,15.56557,4.9779,4.20036,43.44483,0.85173,100643.05217,5859,100,18827052,1,1.18511,0.8438,0.98116
"2024may23","petite","002","4",13.87734,2679.2265,581.93965,2226,5737,112.0412,100.77651,14.0929,4.67827,3.77686,175.6942,0.87804,37180.53165,2507,100,6955272,1,1.23866,0.80732,0.98595
"2024may23","petite","002","4",14.11255,3316.60871,992.30827,2337,7412,213.39718,102.62363,14.27461,4.50673,3.98707,56.48871,0.87034,46805.7966,2937,100,8755847,1,1.13034,0.88469,0.98397
"2024may23","petite","002","4",16.42722,5011.54572,650.75982,4404,8512,13.26537,102.89463,15.63349,5.39877,3.87418,168.40812,0.84462,82325.75722,4777,100,15400480,1,1.39353,0.7176,0.98557
"2024may23","petite","002","4",15.10149,3567.84425,372.44239,2902,5908,345.06046,103.25499,14.59215,4.66812,4.11896,146.72075,0.89123,53879.78031,3544,100,10079160,1,1.13332,0.88236,0.98638
"2024may23","petite","002","4",16.45395,5219.39896,1343.96743,3868,10744,348.60562,106.99666,15.68671,5.19154,4.03538,27.33102,0.84026,85879.71353,4738,100,16065310,1,1.28651,0.7773,0.98197
"2024may23","petite","002","4",16.76934,6051.03985,802.92915,4913,9713,6.62157,108.41759,15.6084,5.23343,4.07981,125.49151,0.86499,101471.95048,5766,100,18982112,1,1.28276,0.77957,0.98663
"2024may23","petite","002","4",15.0908,2200.73822,303.41626,1918,4256,296.22308,108.56593,14.85952,4.88625,3.9323,152.01274,0.85884,33210.90737,2120,100,6212684,1,1.24259,0.80477,0.98243
"2024may23","petite","002","4",17.97211,1689.91136,126.06269,1469,2189,171.32223,108.86827,16.17557,5.60397,4.08332,177.08465,0.86316,30371.28114,1656,100,5681482,1,1.3724,0.72865,0.98607
"2024may23","petite","002","4",14.06978,2740.83625,471.23,2302,5349,222.73573,108.90982,14.16082,4.67732,3.83001,161.88593,0.8817,38562.9679,2569,100,7213881,1,1.22123,0.81885,0.98577
"2024may23","petite","002","4",13.88268,4753.31998,626.82447,3884,8411,5.21797,113.01283,14.25687,4.7882,3.69157,161.94073,0.85829,65988.83751,4614,100,12344372,1,1.29706,0.77097,0.98315
"2024may23","petite","002","4",16.19736,4177.25116,545.25786,3728,7501,344.29963,113.23679,15.33064,5.24983,3.92834,170.97778,0.86603,67660.4206,4015,100,12657071,1,1.3364,0.74828,0.98617
"2024may23","petite","002","4",18.71516,2700.27821,687.8642,2050,6372,288.26951,114.55477,16.56408,5.51678,4.31935,4.62602,0.85717,50536.14371,2458,100,9453674,1,1.27723,0.78295,0.98315
"2024may23","petite","002","4",13.31604,2341.46126,320.54686,1985,4141,223.05258,116.50316,13.73987,4.4708,3.79228,153.08617,0.88638,31178.99994,2233,100,5832580,1,1.17892,0.84823,0.98595
"2024may23","petite","002","4",16.36842,4396.79915,1200.27315,3514,10928,349.86877,118.34502,15.36612,4.99696,4.17072,49.76739,0.87114,71968.6391,3985,100,13462999,1,1.1981,0.83465,0.98299
"2024may23","petite","002","4",12.43935,4488.35883,1008.67217,3673,9922,354.97213,118.53056,13.28345,4.26682,3.71197,104.25194,0.8859,55832.28862,4140,100,10444411,1,1.14948,0.86996,0.98581
"2024may23","petite","002","4",17.8652,3121.37343,967.29413,2075,5999,233.28448,118.90696,16.07217,5.34375,4.25669,169.35663,0.8691,55763.96572,2646,100,10431630,1,1.25538,0.79657,0.98657
"2024may23","petite","002","4",13.18775,2282.39805,225.12677,1858,3638,209.54593,124.97288,13.84327,4.39701,3.81877,152.3656,0.86477,30099.68945,2236,100,5630676,1,1.15142,0.86849,0.98072
"2024may23","petite","002","4",15.45431,3633.75268,1057.09763,2650,7287,81.99612,125.31349,14.92744,4.93938,3.9837,160.32987,0.87154,56157.1338,3216,100,10505179,1,1.2399,0.80652,0.984
"2024may23","petite","002","4",18.93433,2868.28543,459.05862,2286,5368,214.88293,125.73347,16.46068,5.35752,4.49984,44.63554,0.87814,54309.07437,2713,100,10159467,1,1.1906,0.83991,0.98842
"2024may23","petite","002","4",15.898,3498.40921,515.488,3041,6605,350.10655,125.73721,15.10915,4.96646,4.07573,163.39839,0.87513,55617.70307,3334,100,10404269,1,1.21854,0.82065,0.98461
"2024may23","petite","002","4",17.21303,4718.25714,993.06955,3340,9161,334.89567,127.1176,15.77972,5.22092,4.19779,134.84706,0.8687,81215.50603,4394,100,15192788,1,1.24373,0.80403,0.98471
"2024may23","petite","002","4",18.21802,6123.4108,2010.3847,3871,13821,323.56969,128.14826,16.15783,5.04511,4.5977,19.39177,0.87689,111556.39174,5540,100,20868584,1,1.09731,0.91132,0.98157
"2024may23","petite","002","4",12.65318,3738.39163,998.49687,2709,6338,210.2234,128.93913,13.49025,4.29209,3.75354,27.8503,0.87372,47302.54756,3213,100,8848773,1,1.14348,0.87453,0.98257
"2024may23","petite","002","4",12.94185,4701.1995,582.07689,3913,7837,87.28222,129.70772,13.90384,4.82681,3.41386,138.39108,0.84127,60842.20542,4493,100,11381604,1,1.41388,0.70727,0.98096
"2024may23","petite","002","4",12.42332,2232.76291,556.85918,1832,5547,205.79612,129.68627,13.33667,4.31054,3.66958,11.101,0.87771,27738.32354,2071,100,5188941,1,1.17467,0.8513,0.98537
"2024may23","petite","002","4",13.93079,2818.48235,577.65123,2116,5404,214.25085,130.98466,14.22139,4.52583,3.91911,88.12957,0.86557,39263.69862,2703,100,7344965,1,1.15481,0.86594,0.98377
"2024may23","petite","002","4",17.89193,5246.04243,1117.4347,3856,8956,330.21841,132.90671,16.08991,5.29004,4.30634,132.448,0.86848,93861.82362,4784,100,17558504,1,1.22843,0.81405,0.98994
"2024may23","petite","002","4",17.50704,3591.47878,771.50891,2702,7581,324.65112,133.7901,15.8152,4.99962,4.45847,36.55447,0.87958,62876.17092,3319,100,11762093,1,1.12137,0.89176,0.98615
"2024may23","petite","002","4",16.13321,3997.63453,589.3796,3260,7915,95.98443,133.63133,15.28046,5.1982,3.95164,170.90196,0.86828,64494.66624,3842,100,12064861,1,1.31545,0.76019,0.98579
"2024may23","petite","002","4",12.02239,3850.84349,770.36189,3013,7655,334.7999,134.57606,13.40459,4.34934,3.51947,140.28655,0.8408,46296.35503,3553,100,8660547,1,1.23579,0.8092,0.97761
"2024may23","petite","002","4",14.51882,4192.22828,243.79055,3604,5222,80.47874,135.78479,14.5848,4.67317,3.95576,177.34158,0.85771,60866.19675,4172,100,11386092,1,1.18136,0.84648,0.98086
"2024may23","petite","002","4",15.42758,3514.26784,585.21003,2790,6475,331.48448,137.9636,14.79895,4.63939,4.23396,100.87337,0.88521,54216.64788,3288,100,10142177,1,1.09576,0.91261,0.98465
"2024may23","petite","002","4",11.92617,4612.52308,492.42085,4126,7778,94.86146,138.15965,13.32628,4.63664,3.27497,160.96072,0.8439,55009.74095,4463,100,10290539,1,1.41578,0.70632,0.98195
"2024may23","petite","002","4",15.38481,5715.65045,1179.05082,4306,10373,71.93781,140.19994,14.79895,4.75775,4.11719,3.58832,0.88276,87934.22242,5324,100,16449642,1,1.15558,0.86537,0.9868
"2024may23","petite","002","4",15.6521,5721.87363,1213.89296,4666,10246,90.93785,140.71567,15.19481,5.09007,3.91525,132.11485,0.85191,89559.32498,5203,100,16753646,1,1.30006,0.76919,0.98503
"2024may23","petite","002","4",16.6357,8587.27378,2297.5626,5737,14312,77.5337,140.83172,15.36612,4.90806,4.3156,172.21775,0.88537,142855.30557,7501,100,26723596,1,1.13728,0.87929,0.98809
"2024may23","petite","002","4",13.85061,4829.77731,470.21639,4398,7317,86.02501,141.22672,14.24647,4.66735,3.7784,136.64249,0.85756,66895.36018,4692,100,12513953,1,1.23527,0.80954,0.98312
"2024may23","petite","002","4",11.8941,4256.94876,288.1733,3765,5409,96.04166,142.71115,13.11213,4.21615,3.59191,143.15751,0.86935,50632.56342,4192,100,9471711,1,1.17379,0.85194,0.98234
"2024may23","petite","002","4",15.22444,5979.74017,873.36356,5246,11307,82.26902,143.91396,14.63498,4.81303,4.02748,169.35169,0.89324,91038.22369,5732,100,17030300,1,1.19505,0.83679,0.98855
"2024may23","petite","002","4",11.72838,4101.51732,465.28483,3474,7435,92.82906,145.43424,13.12987,4.46659,3.34328,114.55044,0.85492,48104.16162,4026,100,8998729,1,1.33599,0.74851,0.98496
"2024may23","petite","002","4",13.56194,4212.54356,199.66011,3725,4831,67.84387,145.65899,13.92893,4.67102,3.69675,174.85785,0.87841,57130.27945,4191,100,10687223,1,1.26355,0.79142,0.98601
"2024may23","petite","002","4",16.00491,7436.24415,2021.42955,5321,14303,86.62985,147.47281,15.15198,4.9016,4.15744,111.88662,0.87604,119016.42846,6422,100,22264115,1,1.179,0.84818,0.98845
"2024may23","petite","002","4",14.51347,6044.34475,717.80829,5433,9350,81.31566,148.64394,14.64233,4.77549,3.86958,169.48825,0.85067,87724.42657,5790,100,16410396,1,1.23411,0.8103,0.97891
"2024may23","petite","002","4",19.72549,3396.61138,1318.51544,2214,7972,171.87449,150.43458,16.77088,5.32402,4.71735,178.06031,0.8813,66999.83045,2818,100,12533496,1,1.1286,0.88605,0.98466
